# Task,   Job,     Period,   Response, DL Miss?,   Lateness,  Tardiness
# task NAME=filter PID=4419 COST=10000000 PERIOD=33000000 CPU=0
  4419,  1354,   33000000,   12134503,        0,  -20865497,          0
  4419,  1355,   33000000,   10755427,        0,  -22244573,          0
  4419,  1356,   33000000,   11161127,        0,  -21838873,          0
  4419,  1357,   33000000,   11707201,        0,  -21292799,          0
  4419,  1358,   33000000,   10609324,        0,  -22390676,          0
  4419,  1359,   33000000,   11649188,        0,  -21350812,          0
  4419,  1360,   33000000,    9380897,        0,  -23619103,          0
  4419,  1361,   33000000,   10761817,        0,  -22238183,          0
  4419,  1362,   33000000,   10193512,        0,  -22806488,          0
  4419,  1363,   33000000,   10085929,        0,  -22914071,          0
  4419,  1364,   33000000,   14345180,        0,  -18654820,          0
  4419,  1365,   33000000,   11161439,        0,  -21838561,          0
  4419,  1366,   33000000,   10526520,        0,  -22473480,          0
  4419,  1367,   33000000,   10299426,        0,  -22700574,          0
  4419,  1368,   33000000,   10261139,        0,  -22738861,          0
  4419,  1369,   33000000,   11771088,        0,  -21228912,          0
  4419,  1370,   33000000,   10816986,        0,  -22183014,          0
  4419,  1371,   33000000,   11695263,        0,  -21304737,          0
  4419,  1372,   33000000,    9069904,        0,  -23930096,          0
  4419,  1373,   33000000,   10798357,        0,  -22201643,          0
  4419,  1374,   33000000,   11071980,        0,  -21928020,          0
  4419,  1375,   33000000,   10442841,        0,  -22557159,          0
  4419,  1376,   33000000,   10064934,        0,  -22935066,          0
  4419,  1377,   33000000,   12501424,        0,  -20498576,          0
  4419,  1378,   33000000,    9873915,        0,  -23126085,          0
  4419,  1379,   33000000,   13071017,        0,  -19928983,          0
  4419,  1380,   33000000,   10006562,        0,  -22993438,          0
  4419,  1381,   33000000,   10971064,        0,  -22028936,          0
  4419,  1382,   33000000,   10134026,        0,  -22865974,          0
  4419,  1383,   33000000,   10092841,        0,  -22907159,          0
  4419,  1384,   33000000,   10065564,        0,  -22934436,          0
  4419,  1385,   33000000,   10742825,        0,  -22257175,          0
  4419,  1386,   33000000,   11176668,        0,  -21823332,          0
  4419,  1387,   33000000,   10478234,        0,  -22521766,          0
  4419,  1388,   33000000,    9898842,        0,  -23101158,          0
  4419,  1389,   33000000,   10963187,        0,  -22036813,          0
  4419,  1390,   33000000,   10569201,        0,  -22430799,          0
  4419,  1391,   33000000,   10621503,        0,  -22378497,          0
  4419,  1392,   33000000,   10752248,        0,  -22247752,          0
  4419,  1393,   33000000,   10918903,        0,  -22081097,          0
  4419,  1394,   33000000,   11577415,        0,  -21422585,          0
  4419,  1395,   33000000,   13486763,        0,  -19513237,          0
  4419,  1396,   33000000,    9477358,        0,  -23522642,          0
  4419,  1397,   33000000,   11055290,        0,  -21944710,          0
  4419,  1398,   33000000,   10317895,        0,  -22682105,          0
  4419,  1399,   33000000,   11861442,        0,  -21138558,          0
  4419,  1400,   33000000,   10345075,        0,  -22654925,          0
  4419,  1401,   33000000,   10280936,        0,  -22719064,          0
  4419,  1402,   33000000,   10311988,        0,  -22688012,          0
  4419,  1403,   33000000,   10296585,        0,  -22703415,          0
  4419,  1404,   33000000,   14069982,        0,  -18930018,          0
  4419,  1405,   33000000,   10558174,        0,  -22441826,          0
  4419,  1406,   33000000,   10376971,        0,  -22623029,          0
  4419,  1407,   33000000,   10713847,        0,  -22286153,          0
  4419,  1408,   33000000,   11228871,        0,  -21771129,          0
  4419,  1409,   33000000,   10767772,        0,  -22232228,          0
  4419,  1410,   33000000,   12953349,        0,  -20046651,          0
  4419,  1411,   33000000,   12617007,        0,  -20382993,          0
  4419,  1412,   33000000,   11903983,        0,  -21096017,          0
  4419,  1413,   33000000,   11880978,        0,  -21119022,          0
  4419,  1414,   33000000,   11386284,        0,  -21613716,          0
  4419,  1415,   33000000,   11664153,        0,  -21335847,          0
  4419,  1416,   33000000,   11668244,        0,  -21331756,          0
  4419,  1417,   33000000,   11558418,        0,  -21441582,          0
  4419,  1418,   33000000,   10388322,        0,  -22611678,          0
  4419,  1419,   33000000,   10875175,        0,  -22124825,          0
  4419,  1420,   33000000,    9942892,        0,  -23057108,          0
  4419,  1421,   33000000,   10760819,        0,  -22239181,          0
  4419,  1422,   33000000,   10876315,        0,  -22123685,          0
  4419,  1423,   33000000,    9748215,        0,  -23251785,          0
  4419,  1424,   33000000,   10277407,        0,  -22722593,          0
  4419,  1425,   33000000,   11045294,        0,  -21954706,          0
  4419,  1426,   33000000,   14999229,        0,  -18000771,          0
  4419,  1427,   33000000,    9437205,        0,  -23562795,          0
  4419,  1428,   33000000,   11363563,        0,  -21636437,          0
  4419,  1429,   33000000,   11879419,        0,  -21120581,          0
  4419,  1430,   33000000,   11989550,        0,  -21010450,          0
  4419,  1431,   33000000,   11745354,        0,  -21254646,          0
  4419,  1432,   33000000,   10049471,        0,  -22950529,          0
  4419,  1433,   33000000,   11340161,        0,  -21659839,          0
  4419,  1434,   33000000,   10208255,        0,  -22791745,          0
  4419,  1435,   33000000,    9832090,        0,  -23167910,          0
  4419,  1436,   33000000,   10856950,        0,  -22143050,          0
  4419,  1437,   33000000,   10241518,        0,  -22758482,          0
  4419,  1438,   33000000,   10317265,        0,  -22682735,          0
  4419,  1439,   33000000,   10138007,        0,  -22861993,          0
  4419,  1440,   33000000,   12618307,        0,  -20381693,          0
  4419,  1441,   33000000,   10944304,        0,  -22055696,          0
  4419,  1442,   33000000,   10656917,        0,  -22343083,          0
  4419,  1443,   33000000,   12308007,        0,  -20691993,          0
  4419,  1444,   33000000,   10448617,        0,  -22551383,          0
  4419,  1445,   33000000,   11306233,        0,  -21693767,          0
  4419,  1446,   33000000,    9871482,        0,  -23128518,          0
  4419,  1447,   33000000,    9892181,        0,  -23107819,          0
  4419,  1448,   33000000,   10352069,        0,  -22647931,          0
  4419,  1449,   33000000,   10060708,        0,  -22939292,          0
  4419,  1450,   33000000,   11336461,        0,  -21663539,          0
  4419,  1451,   33000000,   10200249,        0,  -22799751,          0
  4419,  1452,   33000000,   10151490,        0,  -22848510,          0
  4419,  1453,   33000000,   11207679,        0,  -21792321,          0
  4419,  1454,   33000000,   10316378,        0,  -22683622,          0
  4419,  1455,   33000000,   10198829,        0,  -22801171,          0
  4419,  1456,   33000000,   10044009,        0,  -22955991,          0
  4419,  1457,   33000000,   15746938,        0,  -17253062,          0
  4419,  1458,   33000000,    9211041,        0,  -23788959,          0
  4419,  1459,   33000000,   10026768,        0,  -22973232,          0
  4419,  1460,   33000000,   12027046,        0,  -20972954,          0
  4419,  1461,   33000000,   10240384,        0,  -22759616,          0
  4419,  1462,   33000000,   10789268,        0,  -22210732,          0
  4419,  1463,   33000000,   10912254,        0,  -22087746,          0
  4419,  1464,   33000000,   11087869,        0,  -21912131,          0
  4419,  1465,   33000000,   11660743,        0,  -21339257,          0
  4419,  1466,   33000000,   11029872,        0,  -21970128,          0
  4419,  1467,   33000000,   11637983,        0,  -21362017,          0
  4419,  1468,   33000000,    9591310,        0,  -23408690,          0
  4419,  1469,   33000000,   11063647,        0,  -21936353,          0
  4419,  1470,   33000000,   10074825,        0,  -22925175,          0
  4419,  1471,   33000000,    9837891,        0,  -23162109,          0
  4419,  1472,   33000000,   10358033,        0,  -22641967,          0
  4419,  1473,   33000000,   10199176,        0,  -22800824,          0
  4419,  1474,   33000000,    9924524,        0,  -23075476,          0
  4419,  1475,   33000000,   10146581,        0,  -22853419,          0
  4419,  1476,   33000000,   10323898,        0,  -22676102,          0
  4419,  1477,   33000000,   12653014,        0,  -20346986,          0
  4419,  1478,   33000000,   10571602,        0,  -22428398,          0
  4419,  1479,   33000000,   10460264,        0,  -22539736,          0
  4419,  1480,   33000000,    9435743,        0,  -23564257,          0
  4419,  1481,   33000000,   10803693,        0,  -22196307,          0
  4419,  1482,   33000000,   10811402,        0,  -22188598,          0
  4419,  1483,   33000000,   10557571,        0,  -22442429,          0
  4419,  1484,   33000000,   10110618,        0,  -22889382,          0
  4419,  1485,   33000000,   10466090,        0,  -22533910,          0
  4419,  1486,   33000000,   10160639,        0,  -22839361,          0
  4419,  1487,   33000000,   10686882,        0,  -22313118,          0
  4419,  1488,   33000000,   17625685,        0,  -15374315,          0
  4419,  1489,   33000000,   11968739,        0,  -21031261,          0
  4419,  1490,   33000000,   12734317,        0,  -20265683,          0
  4419,  1491,   33000000,   11459911,        0,  -21540089,          0
  4419,  1492,   33000000,   10326756,        0,  -22673244,          0
  4419,  1493,   33000000,   10592629,        0,  -22407371,          0
  4419,  1494,   33000000,   11246418,        0,  -21753582,          0
  4419,  1495,   33000000,   10115616,        0,  -22884384,          0
  4419,  1496,   33000000,   11756591,        0,  -21243409,          0
  4419,  1497,   33000000,   10598676,        0,  -22401324,          0
  4419,  1498,   33000000,   12665475,        0,  -20334525,          0
  4419,  1499,   33000000,   10644565,        0,  -22355435,          0
  4419,  1500,   33000000,   11613890,        0,  -21386110,          0
  4419,  1501,   33000000,   11294885,        0,  -21705115,          0
  4419,  1502,   33000000,   10752788,        0,  -22247212,          0
  4419,  1503,   33000000,   14611304,        0,  -18388696,          0
  4419,  1504,   33000000,   10124230,        0,  -22875770,          0
  4419,  1505,   33000000,   12271112,        0,  -20728888,          0
  4419,  1506,   33000000,   10991205,        0,  -22008795,          0
  4419,  1507,   33000000,   10562214,        0,  -22437786,          0
  4419,  1508,   33000000,   10837498,        0,  -22162502,          0
  4419,  1509,   33000000,    9818268,        0,  -23181732,          0
  4419,  1510,   33000000,   10114250,        0,  -22885750,          0
